prefix,provider,origin,time,as_path,scrubber,t_start,t_end
103.85.74.0/24,17433,152320,1733295768.0,"['6233', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295768.0,"['6233', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295768.0,"['37721', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295768.0,"['41047', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295768.0,"['41047', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295768.0,"['24482', '6461', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295768.0,"['24482', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295768.0,"['39351', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295768.0,"['39351', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295768.0,"['39351', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295768.0,"['39351', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295768.0,"['39351', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295768.0,"['57406', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295768.0,"['57406', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295768.0,"['140984', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295768.0,"['140984', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295768.0,"['41666', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295768.0,"['24482', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295768.0,"['34927', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295768.0,"['34927', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295768.0,"['396998', '137409', '17433', '152320']","396998,137409",1733294068,1733294920
103.85.74.0/24,17433,152320,1733295768.0,"['396998', '137409', '17433', '152320']","396998,137409",1733294068,1733294920
103.85.74.0/24,17433,152320,1733295768.0,"['207841', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295768.0,"['396998', '137409', '17433', '152320']","396998,137409",1733294068,1733294920
103.85.74.0/24,17433,152320,1733295768.0,"['207841', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295768.0,"['207841', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295768.0,"['6424', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295768.0,"['6424', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295768.0,"['6233', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295768.0,"['6233', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295768.0,"['39122', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295768.0,"['39122', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295768.0,"['6233', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295768.0,"['917', '25369', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295768.0,"['42473', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295768.0,"['6830', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295768.0,"['14630', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295768.0,"['14630', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295768.0,"['3170', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295768.0,"['6830', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295768.0,"['22652', '174', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295768.0,"['34549', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295768.0,"['213241', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295768.0,"['131477', '65511', '140096', '140096', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295768.0,"['131477', '65511', '140096', '150684', '3491', '174', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295768.0,"['61292', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295768.0,"['49432', '48362', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295768.0,"['202365', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295768.0,"['15562', '2914', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295768.0,"['15562', '2914', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295768.0,"['34927', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295768.0,"['3333', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295768.0,"['3333', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295768.0,"['202365', '206499', '34549', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295768.0,"['58057', '34549', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295768.0,"['206499', '34549', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295768.0,"['14907', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295768.0,"['14907', '2914', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295768.0,"['49673', '20485', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295768.0,"['15547', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295768.0,"['2914', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295768.0,"['3399', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295768.0,"['35280', '137409', '17433', '152320']","35280,137409",1733294068,1733294920
103.85.74.0/24,17433,152320,1733295768.0,"['35280', '137409', '17433', '152320']","35280,137409",1733294068,1733294920
103.85.74.0/24,17433,152320,1733295768.0,"['35280', '137409', '17433', '152320']","35280,137409",1733294068,1733294920
103.85.74.0/24,17433,152320,1733295768.0,"['24482', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295768.0,"['20080', '2914', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295768.0,"['3214', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295768.0,"['3214', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295768.0,"['3214', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295768.0,"['140731', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295768.0,"['140731', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295768.0,"['51185', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295768.0,"['51185', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295768.0,"['51185', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295768.0,"['31027', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295768.0,"['31027', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295768.0,"['56457', '174', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295768.0,"['56457', '50869', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295768.0,"['208431', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295768.0,"['265721', '64126', '23520', '6830', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295768.0,"['265721', '64126', '23520', '174', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295768.0,"['270014', '6057', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295768.0,"['49544', '3356', '2914', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295768.0,"['49544', '3356', '2914', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295768.0,"['137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295768.0,"['14907', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295768.0,"['271253', '174', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295768.0,"['13786', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295768.0,"['23106', '6461', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295768.0,"['23106', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295768.0,"['23106', '4230', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295768.0,"['23106', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295768.0,"['263152', '264409', '13786', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295768.0,"['199524', '12956', '174', '137409', '17433', '152320']","199524,137409",1733294068,1733294920
103.85.74.0/24,17433,152320,1733295768.0,"['35280', '137409', '17433', '152320']","35280,137409",1733294068,1733294920
103.85.74.0/24,17433,152320,1733295768.0,"['12307', '29691', '8758', '6461', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295768.0,"['12307', '29691', '8758', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295768.0,"['57777', '8298', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295768.0,"['57777', '8298', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295768.0,"['8758', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295768.0,"['29691', '8758', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295768.0,"['48362', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295768.0,"['24482', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295768.0,"['24482', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295768.0,"['58057', '1836', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295768.0,"['47147', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295768.0,"['20612', '8758', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295768.0,"['20612', '8758', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295768.0,"['20612', '8758', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295768.0,"['20612', '8758', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295768.0,"['8298', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295768.0,"['8298', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295768.0,"['51873', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295768.0,"['5405', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295768.0,"['5405', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295768.0,"['327804', '5713', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295768.0,"['199524', '174', '137409', '17433', '152320']","199524,137409",1733294068,1733294920
103.85.74.0/24,17433,152320,1733295768.0,"['917', '60068', '37468', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295768.0,"['2027', '47160', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295768.0,"['15547', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295768.0,"['14907', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295769.0,"['34019', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295769.0,"['2027', '200780', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295769.0,"['2027', '6696', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295769.0,"['15547', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295769.0,"['14907', '2914', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295769.0,"['14907', '2914', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295769.0,"['917', '60068', '37468', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295769.0,"['12307', '29691', '8758', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295769.0,"['12307', '29691', '8758', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295769.0,"['12307', '57118', '29691', '8758', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295769.0,"['12307', '29691', '8758', '6461', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295769.0,"['20612', '8758', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295769.0,"['20612', '8758', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295769.0,"['20612', '8758', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295769.0,"['20612', '8758', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295769.0,"['20612', '8758', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295769.0,"['20612', '8758', '6461', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295769.0,"['57777', '8298', '137409', '17433', '152320']",137409,1733294068,1733294920
